image_name,point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y,class_name
palm_165_keypoints,-0.0,0.0,-2.438,2.841,-4.385,6.611,-4.182,9.99,-4.103,12.768,-2.067,10.472,-1.528,13.656,-0.954,15.97,-0.574,17.947,-0.008,10.0,0.318,13.98,0.729,16.477,1.124,18.714,1.608,9.381,1.922,13.188,2.242,15.604,2.546,17.759,3.353,8.059,3.643,11.433,3.742,13.079,3.765,14.903,palm
palm_166_keypoints,-0.0,0.0,-1.085,6.744,-1.55,7.829,-0.853,12.326,-0.775,12.558,-0.62,11.55,2.636,14.108,3.876,15.039,5.659,16.124,0.078,10.0,3.178,12.713,5.116,14.186,6.899,15.116,1.705,8.062,3.798,10.387,6.279,11.86,7.364,12.713,1.705,5.194,5.194,9.457,6.822,11.007,7.519,12.558,palm
palm_167_keypoints,-0.0,0.0,-3.354,2.269,-6.183,6.024,-8.118,8.726,-9.266,11.155,-2.283,10.328,-1.997,14.51,-1.906,17.413,-1.487,19.677,0.001,10.0,0.022,15.09,0.003,17.924,0.005,20.848,2.044,9.443,1.605,14.165,1.517,17.11,1.58,20.303,3.945,8.257,3.702,12.181,3.941,14.485,3.511,16.752,palm
palm_168_keypoints,-0.0,0.0,-2.515,0.944,-0.233,10.846,-1.572,13.458,-0.149,14.443,-0.172,12.806,5.83,16.545,8.411,19.036,12.193,20.57,2.264,9.741,7.642,15.19,11.679,17.514,14.708,19.626,6.516,6.794,10.096,12.286,13.112,15.711,16.016,18.165,10.427,3.723,12.887,8.031,14.354,10.814,15.441,13.149,palm
palm_169_keypoints,-0.0,0.0,-0.546,2.245,-1.294,8.486,-2.022,5.913,-2.167,3.106,2.352,10.243,6.732,12.37,8.22,13.194,10.249,13.609,4.666,8.845,7.296,11.312,9.432,12.16,11.462,12.575,6.313,6.969,8.034,9.479,9.781,10.605,11.787,11.668,7.353,4.877,8.904,7.061,10.045,8.339,10.972,9.485,palm
palm_16_keypoints,-0.0,0.0,-2.812,3.363,-5.507,6.29,-6.379,9.563,-6.046,12.175,-2.435,10.193,-2.608,14.352,-2.432,17.203,-2.219,19.736,0.0,10.0,0.386,14.869,1.055,17.618,1.766,20.564,1.777,9.118,2.95,13.309,3.344,16.218,3.775,18.809,3.789,7.878,5.018,11.336,5.524,13.294,5.598,15.65,palm
palm_170_keypoints,-0.0,0.0,-2.128,4.776,-2.764,6.528,-2.55,3.922,-2.266,2.045,1.485,9.105,1.88,10.285,2.776,11.768,3.447,12.774,4.619,8.869,6.96,11.913,8.58,13.751,10.554,15.29,6.931,7.452,9.123,10.319,10.993,12.308,13.216,13.999,8.546,5.354,10.389,7.669,11.586,9.079,12.657,10.412,palm
palm_171_keypoints,-0.0,0.0,4.95,0.058,10.374,2.122,16.982,4.207,18.509,5.92,11.379,1.187,14.419,3.002,19.351,4.244,21.041,6.697,9.888,-1.496,14.212,-1.176,17.997,-2.32,19.381,-3.93,10.418,-4.439,9.106,-6.168,8.136,-6.203,8.037,-6.088,19.765,-7.4,19.341,-8.765,19.669,-8.683,20.292,-7.547,palm
palm_172_keypoints,0.0,0.0,-0.234,6.7,3.3,6.434,6.834,1.167,10.533,-3.766,2.0,8.167,-4.333,9.666,5.833,-3.333,8.533,-5.266,0.0,10.0,-6.767,10.134,-7.5,9.166,-5.566,7.7,-6.633,8.566,-7.566,10.367,-5.5,9.0,-5.6,9.133,-7.066,8.867,7.966,1.6,-5.266,8.967,-5.733,9.033,palm
palm_173_keypoints,0.0,0.0,8.894,-4.511,15.504,-4.192,18.132,3.766,27.314,3.245,8.552,10.051,6.206,8.733,18.987,1.036,26.309,1.63,-0.0,10.0,4.534,0.941,-2.245,1.578,24.541,-1.708,-4.946,10.123,-7.617,8.067,-8.516,6.698,-8.356,8.392,-12.172,5.075,-8.414,9.594,-9.32,10.876,-8.69,10.304,palm
palm_174_keypoints,-0.0,0.0,-2.546,3.171,-4.689,6.525,-4.499,11.269,-4.863,14.551,-2.637,10.799,-1.42,14.017,0.001,17.327,0.352,18.699,0.004,10.0,0.787,14.721,1.613,18.054,2.796,20.383,2.48,10.0,2.76,14.543,3.361,17.192,4.244,19.434,4.82,9.115,5.362,12.756,5.749,15.017,5.149,17.319,palm
palm_175_keypoints,-0.0,0.0,-2.727,2.182,-5.455,5.818,-5.455,10.182,-5.818,13.727,-2.636,9.727,-2.0,13.727,-4.182,11.728,-0.545,16.818,0.0,10.0,0.091,14.0,0.909,15.818,1.091,15.818,2.273,9.727,2.273,13.636,2.909,15.727,3.091,17.545,4.455,8.818,4.455,13.0,4.545,14.909,4.273,17.091,palm
palm_176_keypoints,-0.0,0.0,-2.77,2.45,-4.954,6.1,-5.269,10.262,-5.482,13.358,-2.293,10.198,-1.865,15.16,-1.489,18.397,-1.65,21.008,-0.003,10.0,0.077,15.377,0.294,19.013,0.375,22.179,2.28,9.707,1.961,14.927,1.858,18.205,2.48,20.939,4.409,8.753,4.381,12.891,4.293,15.206,3.718,17.467,palm
palm_177_keypoints,-0.0,0.0,-1.38,4.309,-2.456,8.577,-1.832,11.69,-0.958,14.356,0.591,10.539,1.803,14.191,2.899,16.209,3.805,18.356,2.636,9.646,3.801,13.717,4.661,16.281,5.554,18.327,4.248,8.605,5.198,12.601,6.031,14.964,6.937,17.11,5.807,7.159,6.593,9.94,7.183,12.026,7.529,13.835,palm
palm_178_keypoints,-0.0,0.0,-2.723,2.129,-5.192,5.933,-4.861,9.979,-4.966,13.042,-2.277,10.061,-1.647,14.822,-1.366,17.922,-0.847,20.7,-0.0,10.0,0.5,15.162,0.774,18.834,0.891,21.484,2.233,9.66,2.304,14.506,2.457,18.006,3.012,20.398,4.382,8.761,4.633,12.914,4.509,15.218,4.182,17.458,palm
palm_179_keypoints,-0.0,0.0,-2.477,1.789,-5.086,5.669,-4.982,10.649,-5.119,13.284,-2.805,10.114,-1.819,14.595,-1.291,18.404,-0.904,20.938,-0.0,10.0,0.124,15.085,0.547,18.915,0.744,22.137,2.594,9.928,2.68,14.259,2.496,18.317,3.154,21.122,4.984,8.808,5.071,13.139,4.808,15.69,4.674,17.782,palm
palm_17_keypoints,-0.0,0.0,-2.703,3.278,-5.129,6.376,-5.533,9.814,-4.905,12.663,-2.421,10.624,-2.212,14.764,-2.268,17.466,-2.048,19.99,-0.001,10.0,0.541,15.021,1.296,17.945,1.998,20.667,2.091,9.353,3.183,13.588,3.683,16.362,4.284,19.11,3.925,8.127,5.059,11.276,5.934,13.415,5.976,15.663,palm
palm_180_keypoints,0.0,0.0,2.451,2.495,3.282,3.192,-0.009,11.009,-0.121,5.643,-0.198,9.978,-1.317,10.965,-3.801,10.588,-5.896,10.356,-2.193,9.757,-3.436,10.932,-4.71,11.498,-5.886,12.075,-2.526,8.204,-3.579,11.32,-3.701,11.508,-5.73,11.587,-4.899,10.467,-3.48,11.331,-3.679,11.309,-3.768,11.198,palm
palm_181_keypoints,0.0,0.0,6.53,6.797,9.165,8.405,10.915,9.773,13.447,5.38,7.792,10.378,10.524,7.099,11.422,6.673,13.682,4.718,0.022,10.0,1.803,9.813,-5.695,29.219,13.687,4.496,-5.06,8.566,-4.003,11.253,-5.247,29.005,-4.349,6.357,-8.405,9.165,-8.552,27.605,-6.126,28.543,-5.904,28.548,palm
palm_182_keypoints,-0.0,0.0,-2.822,1.771,-5.239,5.565,-4.985,9.525,-4.879,12.606,-2.225,9.654,-1.879,14.096,-1.558,17.194,-1.276,19.684,-0.001,10.0,0.133,14.946,0.312,18.206,0.344,21.109,2.039,9.38,2.117,13.931,2.064,17.391,2.56,19.897,4.149,8.419,4.31,11.895,4.089,14.172,3.852,16.664,palm
palm_183_keypoints,-0.0,0.0,-2.889,2.234,-4.897,6.621,-4.835,10.178,-4.756,12.488,-2.242,10.373,-1.908,14.549,-1.264,17.41,-1.104,19.67,-0.0,10.0,0.309,14.865,0.74,17.744,1.69,20.191,2.09,9.382,2.242,13.446,2.467,16.902,3.01,19.6,3.991,8.096,4.174,12.028,4.415,14.238,4.1,16.454,palm
palm_184_keypoints,-0.0,0.0,-2.739,1.902,-4.57,5.383,-4.534,9.698,-4.148,12.699,-2.155,9.835,-1.615,14.184,-1.508,17.126,-1.283,19.509,0.001,10.0,0.367,14.822,0.16,18.209,0.437,21.041,1.829,9.292,1.975,13.776,2.133,17.166,2.469,19.719,4.051,8.449,4.01,12.09,4.016,14.135,3.737,16.484,palm
palm_185_keypoints,-0.0,0.0,-2.874,2.115,-5.17,6.02,-4.913,10.053,-4.587,12.646,-2.108,10.24,-1.958,14.447,-1.844,17.387,-2.331,20.056,-0.0,10.0,-0.024,14.961,-0.046,18.201,0.155,20.764,1.896,9.248,1.602,13.947,1.783,17.169,1.964,19.528,3.754,8.089,3.77,11.735,3.672,14.162,3.331,16.203,palm
palm_186_keypoints,-0.0,0.0,-0.872,2.592,2.189,9.116,2.521,12.703,-5.032,5.103,2.498,9.381,2.115,12.744,1.96,13.594,-3.855,4.574,0.0,10.0,-1.719,6.538,-2.245,3.564,-3.565,3.654,1.488,9.737,-0.842,2.319,-0.562,2.856,-2.458,2.991,2.972,9.305,0.218,2.878,0.221,3.047,-0.016,3.085,palm
palm_187_keypoints,-0.0,0.0,-3.151,2.023,-5.538,5.626,-5.47,9.596,-5.723,12.804,-2.397,10.007,-2.612,14.497,-2.513,17.354,-2.716,20.44,-0.0,10.0,-0.609,15.455,-0.693,18.59,-0.968,21.506,1.928,9.591,1.288,14.258,1.299,17.855,1.206,20.494,3.825,8.394,3.567,12.303,3.453,14.65,2.806,16.922,palm
palm_188_keypoints,-0.0,0.0,-1.909,4.327,-3.048,8.113,-1.823,11.335,-0.822,14.484,0.716,10.531,2.195,14.035,3.385,16.304,4.392,18.069,2.913,9.566,4.381,13.709,5.393,16.218,6.135,18.342,4.543,8.366,5.787,12.435,6.695,14.96,7.614,16.844,6.096,6.646,7.185,9.676,7.687,11.622,8.159,13.359,palm
palm_189_keypoints,-0.0,0.0,-2.955,2.417,-5.643,5.714,-5.449,9.99,-5.556,13.302,-2.65,9.816,-2.484,14.499,-2.148,17.925,-1.925,20.604,0.001,10.0,-0.234,15.148,-0.166,18.882,0.064,22.054,1.964,9.481,1.721,14.136,1.825,17.955,2.084,20.719,4.123,8.483,4.092,12.457,3.887,14.82,3.717,17.267,palm
palm_18_keypoints,-0.0,0.0,-2.63,3.538,-4.774,6.955,-4.732,10.037,-3.718,12.467,-2.234,10.553,-1.441,14.171,-1.204,16.793,-0.433,19.077,0.001,10.0,0.501,14.516,1.15,17.139,1.944,19.932,1.726,9.47,2.372,13.331,2.609,15.953,3.21,18.381,3.258,8.162,3.954,11.393,4.338,13.359,4.26,15.544,palm
palm_190_keypoints,-0.0,0.0,-3.0,2.145,-5.443,5.704,-5.332,9.891,-5.331,13.064,-2.408,9.988,-1.983,14.725,-1.765,17.716,-1.331,20.526,-0.0,10.0,0.173,15.317,0.406,18.591,0.475,21.448,2.245,9.596,1.906,14.345,2.255,17.669,2.69,20.479,4.278,8.41,4.342,12.231,4.214,14.589,3.969,16.897,palm
palm_191_keypoints,-0.0,0.0,-2.95,2.345,-5.282,5.991,-5.061,10.12,-5.162,13.553,-2.38,10.061,-1.748,15.16,-1.362,18.236,-0.673,21.016,0.0,10.0,0.505,15.638,1.156,19.231,1.203,22.815,2.326,9.456,2.298,14.365,2.643,18.254,3.151,21.092,4.536,8.548,4.852,12.348,4.823,14.757,4.552,17.344,palm
palm_192_keypoints,-0.0,0.0,-2.796,2.333,-5.317,5.685,-5.237,10.04,-5.382,13.657,-2.472,9.751,-2.039,15.015,-1.59,18.141,-0.97,21.14,-0.001,10.0,0.338,15.281,1.012,19.143,1.477,22.363,2.26,9.606,2.312,14.353,2.421,18.315,2.931,21.235,4.516,8.629,4.703,12.48,4.848,14.978,4.522,17.56,palm
palm_193_keypoints,-0.0,0.0,-2.545,2.347,-4.95,5.667,-4.668,9.5,-4.791,13.032,-2.297,9.7,-1.674,14.655,-1.167,17.555,-0.509,19.623,-0.002,10.0,0.684,15.397,1.116,18.398,0.916,20.138,2.306,9.758,2.663,14.121,3.07,17.576,3.212,19.807,4.549,9.074,4.83,12.278,4.87,14.433,4.557,16.641,palm
palm_194_keypoints,-0.0,0.0,-2.671,1.934,-4.967,5.757,-5.156,9.861,-5.28,13.295,-2.296,9.918,-2.073,14.668,-1.532,18.072,-1.028,20.715,-0.007,10.0,0.238,15.227,0.987,19.001,1.583,21.544,2.273,9.893,2.212,14.657,2.463,17.979,2.773,20.537,4.546,9.596,4.416,12.935,4.614,15.116,4.147,17.329,palm
palm_195_keypoints,-0.0,0.0,-2.505,2.295,-4.986,5.814,-5.0,10.202,-5.434,13.985,-2.454,9.947,-1.742,14.933,-1.269,18.188,-0.822,20.117,-0.004,10.0,0.508,15.193,0.783,18.759,0.93,21.002,2.849,9.841,2.639,14.64,2.609,18.212,3.376,20.85,5.396,9.586,5.371,13.464,5.618,15.601,4.947,17.758,palm
palm_196_keypoints,-0.0,0.0,-5.358,-0.807,-4.32,16.403,-7.669,15.9,-8.255,22.523,-8.605,8.019,-5.852,13.845,-6.238,19.128,-7.585,22.625,0.001,10.0,-0.54,13.138,5.167,18.449,6.267,14.78,5.744,10.522,8.295,17.688,9.139,17.541,7.707,14.311,10.698,9.009,13.387,15.714,13.781,16.733,14.158,20.145,palm
palm_197_keypoints,0.0,0.0,-0.876,5.714,1.007,12.413,2.693,5.899,4.63,4.987,2.92,8.371,1.312,8.363,2.531,6.467,4.541,4.945,-0.0,10.0,-0.034,8.479,-5.849,10.996,4.412,4.991,-6.498,7.141,-2.984,8.804,-6.672,11.144,4.237,4.908,-6.331,6.789,-6.904,8.454,-6.981,10.89,-6.889,11.149,palm
palm_198_keypoints,-0.0,0.0,-1.267,2.944,-1.996,6.747,-0.186,10.594,1.598,14.339,2.305,9.992,5.59,14.033,7.618,16.51,9.569,18.675,4.568,8.896,8.082,13.431,10.156,16.556,12.158,18.929,6.497,7.33,9.492,11.991,11.387,14.829,13.053,17.174,8.168,5.608,10.397,8.915,11.493,11.177,12.798,13.39,palm
palm_199_keypoints,-0.0,0.0,-1.701,4.295,-2.778,8.499,-1.657,11.736,-0.776,14.797,0.941,10.605,2.346,14.332,3.504,16.394,4.678,18.56,2.913,9.566,4.485,13.694,5.575,16.723,6.598,18.592,4.767,8.439,6.131,12.599,7.069,15.331,8.108,17.304,6.335,6.823,7.425,9.852,8.061,11.991,8.653,13.819,palm
palm_19_keypoints,-0.0,0.0,-2.616,2.633,-5.12,6.042,-6.001,9.11,-6.54,11.58,-2.053,10.256,-1.814,13.726,-1.241,16.197,-0.507,18.521,-0.001,10.0,0.392,14.034,0.947,16.812,1.775,19.111,1.545,9.377,1.981,13.196,2.434,15.599,3.143,17.83,3.085,8.351,3.785,11.291,4.229,13.292,4.126,15.138,palm
palm_1_keypoints,-0.0,0.0,-2.68,2.254,-5.524,4.895,-7.829,8.539,-9.639,11.113,-3.139,9.548,-3.873,14.126,-4.067,16.875,-4.25,19.811,0.004,10.0,-0.229,15.015,-0.186,18.503,-0.575,21.171,2.44,9.744,3.159,14.884,3.258,17.803,3.446,20.621,4.751,9.024,6.509,12.776,7.404,14.886,8.187,16.721,palm
palm_200_keypoints,-0.0,0.0,-1.349,3.042,-1.646,6.937,0.418,10.404,1.993,13.589,2.996,10.022,6.176,13.809,8.264,15.827,9.67,17.614,5.002,8.659,8.336,13.024,10.335,15.478,12.696,16.598,6.763,7.156,9.759,11.405,11.346,13.866,12.779,15.75,8.012,5.275,10.217,8.499,11.309,10.268,12.48,12.325,palm
palm_201_keypoints,-0.0,0.0,-1.059,2.967,-1.128,6.649,0.718,10.098,2.397,13.296,3.63,9.885,6.237,13.222,8.319,15.021,9.723,16.514,5.148,8.574,8.394,12.427,10.419,14.736,12.359,16.378,6.773,6.936,9.558,10.916,11.334,13.394,13.049,15.295,7.928,5.031,10.184,8.169,11.295,10.039,12.264,11.75,palm
palm_202_keypoints,-0.0,0.0,-0.903,3.097,-1.129,6.291,1.484,9.936,3.419,13.161,4.225,9.452,7.451,12.678,9.773,14.485,11.612,16.13,5.999,8.001,9.741,11.807,12.192,14.323,14.064,16.064,7.741,6.452,10.902,10.452,12.87,12.484,14.903,14.388,8.999,4.419,11.29,7.097,12.548,8.936,13.741,10.581,palm
palm_203_keypoints,-0.0,0.0,-1.25,2.916,-2.278,6.716,0.002,10.417,1.596,13.873,2.6,9.975,5.664,13.479,7.552,15.611,9.293,17.572,4.707,8.822,7.919,12.915,10.1,15.807,11.866,17.866,6.742,7.376,9.168,11.666,11.105,14.41,12.969,16.028,8.139,5.464,10.344,8.871,11.326,10.708,12.233,12.67,palm
palm_204_keypoints,-0.0,0.0,-1.949,3.165,-3.192,6.642,-1.578,10.926,-0.389,14.632,1.005,10.152,3.309,14.642,5.07,17.27,6.23,19.569,3.376,9.413,5.436,14.38,7.203,17.66,8.909,19.971,5.674,8.251,7.189,13.206,8.831,16.398,10.235,18.219,7.688,6.706,8.877,10.412,9.79,12.536,10.368,14.609,palm
palm_205_keypoints,-0.0,0.0,-3.226,2.151,-5.806,5.699,-5.591,10.215,-5.806,14.193,-2.581,10.107,-1.828,15.161,-1.398,18.387,-0.968,21.183,0.0,10.0,0.538,15.376,0.86,19.14,1.183,21.72,2.581,9.355,2.473,14.946,2.688,18.28,3.548,20.752,5.161,8.71,5.054,12.796,5.161,15.161,4.946,17.312,palm
palm_206_keypoints,-0.0,0.0,-5.739,1.301,-8.284,2.425,-9.764,10.413,-5.623,15.739,-4.35,10.562,-4.113,14.052,-1.037,20.206,-6.303,16.182,-0.001,10.0,0.738,16.006,1.389,20.798,1.654,24.437,4.112,9.024,4.318,15.444,4.495,20.177,4.583,23.697,7.899,7.19,8.756,12.249,9.11,15.562,8.814,18.699,palm
palm_207_keypoints,-0.0,0.0,-2.672,2.406,-5.045,6.841,-4.846,10.533,-3.545,13.042,-2.358,10.489,-0.826,13.797,-0.058,16.459,0.442,18.527,0.0,10.0,0.81,13.806,1.49,16.493,2.27,18.865,2.169,9.183,2.432,12.76,2.845,15.526,3.778,17.757,3.943,7.997,4.444,10.737,4.576,12.526,4.696,14.608,palm
palm_208_keypoints,-0.0,0.0,-3.335,2.659,-5.299,6.92,-5.159,11.046,-5.498,14.043,-2.296,10.29,-1.894,14.582,-1.304,17.708,-1.0,20.561,-0.002,10.0,0.462,15.064,0.696,18.607,0.714,21.187,2.327,9.365,2.125,14.466,2.369,17.556,2.816,20.041,4.596,7.956,4.629,12.106,4.336,14.307,4.116,16.828,palm
palm_209_keypoints,-0.0,0.0,-3.514,2.539,-5.493,6.703,-5.353,11.122,-5.542,14.788,-2.555,10.347,-1.987,15.008,-1.678,18.296,-1.606,21.168,-0.0,10.0,0.225,15.6,0.26,19.205,0.059,22.393,2.064,9.187,1.892,14.656,2.088,17.976,2.273,20.816,4.308,7.722,4.274,11.949,4.334,14.341,4.059,16.827,palm
palm_20_keypoints,-0.0,0.0,-2.862,3.431,-5.552,6.26,-6.797,9.925,-8.138,12.394,-2.204,10.477,-2.218,14.592,-2.017,17.428,-1.692,19.897,0.001,10.0,0.313,14.917,0.438,17.884,1.185,20.685,1.633,9.453,2.07,14.004,2.451,16.68,2.672,19.176,3.231,8.361,3.909,11.735,4.206,14.1,4.318,16.182,palm
palm_210_keypoints,-0.0,0.0,-1.621,3.883,-3.079,8.159,-1.844,11.625,-0.698,14.478,0.938,10.697,2.61,14.307,3.826,16.212,4.65,18.28,2.858,9.583,4.591,13.6,5.59,16.164,6.632,18.303,4.749,8.265,5.87,12.373,7.074,14.905,8.217,17.03,6.478,6.553,7.348,9.656,8.055,11.637,8.571,13.749,palm
palm_211_keypoints,-0.0,0.0,-3.244,3.373,-5.05,7.298,-4.643,10.917,-4.08,14.365,-2.139,10.498,-1.469,14.793,-1.227,17.699,-0.964,20.375,0.001,10.0,0.413,15.061,0.708,18.391,0.875,21.104,1.738,9.324,1.979,14.231,2.451,17.158,3.003,19.721,3.844,8.171,4.081,11.635,4.214,13.695,4.075,16.193,palm
palm_212_keypoints,-0.0,0.0,-3.264,2.786,-5.04,7.281,-4.41,11.042,-3.824,14.705,-1.815,10.463,-1.32,15.24,-1.002,18.311,-0.621,20.996,-0.0,10.0,0.52,15.36,0.972,18.726,1.344,21.654,2.175,9.016,2.066,14.303,3.021,17.204,3.402,19.889,4.358,7.79,4.459,11.435,4.473,13.572,4.621,16.004,palm
palm_213_keypoints,-0.0,0.0,-3.147,2.879,-5.239,7.363,-4.441,11.188,-3.832,14.401,-2.027,10.153,-1.239,14.383,-1.231,17.379,-0.88,19.615,0.0,10.0,0.572,14.832,0.575,18.03,0.67,20.786,1.692,8.705,2.056,13.734,2.354,16.495,2.54,18.807,3.355,6.923,3.763,10.132,3.785,12.521,3.649,14.785,palm
palm_214_keypoints,-0.0,0.0,2.398,1.901,4.38,5.367,5.158,9.095,-0.688,15.095,2.144,9.81,4.361,13.294,5.23,15.077,5.954,16.435,-0.0,10.0,1.528,13.963,3.519,16.543,4.524,18.869,-1.793,9.448,-0.335,13.584,1.012,13.747,2.949,17.032,-3.503,9.375,-2.29,12.072,-1.358,13.801,-0.616,14.923,palm
palm_216_keypoints,-0.0,0.0,-3.477,2.241,-5.737,6.914,-5.372,11.035,-4.614,14.733,-2.368,10.374,-1.838,15.066,-1.652,18.209,-1.117,20.425,-0.001,10.0,0.04,15.144,0.129,18.313,0.287,21.361,1.956,8.92,1.846,13.9,2.004,16.948,2.666,20.674,3.707,7.487,3.851,10.847,3.94,13.296,3.647,15.854,palm
palm_217_keypoints,-0.0,0.0,-3.434,2.836,-5.897,7.299,-5.313,11.35,-4.616,15.053,-2.376,10.546,-1.73,15.211,-1.487,18.407,-0.557,21.416,0.001,10.0,0.567,15.53,0.838,18.824,0.368,20.953,2.244,8.965,2.214,14.237,2.636,17.7,2.719,20.309,4.495,7.19,4.437,11.206,4.466,13.62,4.076,16.042,palm
palm_218_keypoints,-0.0,0.0,-3.066,2.324,-5.093,6.414,-4.885,10.36,-4.52,13.957,-1.918,10.095,-1.889,14.929,-1.713,18.02,-1.708,20.707,0.003,10.0,-0.094,15.392,0.151,18.902,-0.004,21.937,2.065,9.452,1.603,14.581,1.885,17.653,2.236,20.5,3.921,8.292,3.972,11.939,3.925,14.313,3.635,16.511,palm
palm_219_keypoints,-0.0,0.0,0.316,2.33,2.338,7.225,2.519,8.557,2.786,11.147,2.273,7.997,-0.358,12.337,-1.617,12.424,-0.607,12.371,0.002,10.0,-0.259,11.815,-0.27,11.732,0.022,8.896,1.266,9.32,-0.202,10.367,-0.217,9.013,-0.239,8.847,2.507,8.474,-3.44,11.485,2.33,8.413,-0.307,8.347,palm
palm_21_keypoints,-0.0,0.0,-2.73,3.173,-5.39,6.225,-6.855,9.164,-8.93,11.347,-2.27,10.296,-2.142,14.241,-1.892,16.725,-1.069,19.059,-0.001,10.0,0.278,14.518,0.579,17.193,1.287,19.863,1.568,9.379,2.293,13.269,2.474,15.874,3.011,18.283,3.394,8.181,4.228,11.328,4.473,13.405,4.336,15.584,palm
palm_220_keypoints,-0.0,0.0,-2.855,3.01,-4.996,6.518,-7.433,9.365,-7.669,11.549,-2.02,10.183,-1.228,13.612,-0.789,16.57,-0.504,18.662,0.001,10.0,0.428,14.388,0.797,17.448,0.751,19.688,1.788,9.503,2.01,13.748,2.246,16.563,2.853,18.955,3.552,8.383,3.896,11.804,4.007,13.927,3.869,15.648,palm
palm_221_keypoints,-0.0,0.0,-1.413,4.205,-2.076,8.364,-0.657,11.549,0.677,14.317,2.237,10.298,3.994,14.066,5.238,15.874,6.42,17.912,3.963,9.181,5.763,13.157,7.2,15.904,8.361,17.838,5.541,7.876,7.237,11.874,8.505,14.329,9.835,16.555,7.012,6.051,8.409,9.132,9.383,11.213,9.979,13.046,palm
palm_222_keypoints,-0.0,0.0,-3.056,2.0,-4.603,5.813,-4.36,9.581,-4.263,12.145,-2.197,10.244,-1.479,14.135,-1.167,16.653,-0.878,19.062,-0.002,10.0,0.293,14.544,0.658,17.836,0.802,20.615,1.825,9.611,1.967,13.962,2.11,16.74,2.767,19.296,3.622,8.553,3.987,11.846,3.84,13.787,3.738,15.944,palm
palm_223_keypoints,-0.0,0.0,-3.091,2.135,-4.854,6.282,-4.653,9.354,-4.252,11.884,-2.01,10.124,-1.543,14.079,-0.888,16.653,-0.376,19.15,0.0,10.0,0.381,14.464,0.684,17.867,1.294,20.695,1.868,9.799,1.861,13.777,2.14,16.705,3.017,19.212,3.646,8.902,4.102,12.018,4.226,14.028,4.239,16.072,palm
palm_224_keypoints,0.0,0.0,-4.325,23.621,7.431,8.198,-6.677,24.005,7.711,5.878,4.897,8.907,-9.997,20.342,-7.593,22.293,-3.891,24.974,-0.988,9.952,-1.385,11.265,-8.732,21.737,-4.041,24.635,-9.085,18.721,-10.362,20.991,-7.751,22.119,-4.215,24.792,-10.614,19.312,-10.736,21.805,-7.001,23.823,-4.374,24.618,palm
palm_225_keypoints,-0.0,0.0,-1.676,-0.427,-3.434,9.218,-4.295,8.228,7.517,17.811,-1.898,11.65,0.216,13.581,6.028,13.598,7.603,16.577,-0.0,10.0,2.996,12.612,5.292,15.252,7.521,16.648,2.049,2.856,5.124,13.225,6.025,14.761,7.607,15.414,7.32,11.75,6.649,12.479,7.201,13.448,7.825,14.499,palm
palm_226_keypoints,-0.0,0.0,-2.675,2.353,-4.683,6.003,-4.465,9.133,-4.378,12.083,-1.752,10.039,-1.478,13.813,-1.342,16.454,-1.106,18.475,0.0,10.0,0.355,14.262,0.353,17.278,0.334,19.894,2.095,9.301,1.79,13.221,1.944,16.261,2.308,18.461,3.84,8.308,3.903,11.413,3.942,13.166,3.443,15.309,palm
palm_227_keypoints,-0.0,0.0,-2.349,2.823,-4.039,7.15,-3.484,10.175,-3.075,12.286,-2.0,9.792,-2.387,13.376,-1.86,15.774,-1.948,18.059,0.0,10.0,-0.002,14.027,0.349,16.968,1.292,19.396,2.047,9.518,1.955,12.844,2.361,15.997,2.973,18.193,4.04,8.822,4.115,11.744,4.341,13.495,3.875,15.199,palm
palm_228_keypoints,-0.0,0.0,-3.156,2.246,-5.166,6.196,-5.126,10.023,-4.706,12.277,-2.05,10.124,-2.03,14.678,-2.108,17.595,-2.302,20.17,-0.0,10.0,-0.025,14.875,-0.441,18.476,-1.066,21.235,2.093,9.558,1.748,13.819,1.24,17.488,1.638,19.901,4.024,8.524,3.927,12.169,3.459,14.38,3.037,16.843,palm
palm_229_keypoints,-0.0,0.0,-2.624,3.014,-4.189,9.78,-4.419,12.944,-3.474,13.534,-1.623,10.099,1.159,15.546,1.601,17.166,-2.505,16.859,0.0,10.0,2.002,14.171,3.223,17.066,4.769,17.908,2.649,9.891,3.531,13.132,4.755,16.198,5.025,17.82,5.29,8.929,5.663,12.516,5.859,15.42,7.49,16.175,palm
palm_22_keypoints,-0.0,0.0,-2.67,3.537,-4.837,6.641,-4.871,9.71,-4.164,12.081,-2.158,10.346,-2.045,13.99,-1.626,16.434,-1.04,18.734,-0.001,10.0,-0.221,14.341,0.272,17.073,0.955,19.755,1.554,9.297,1.644,13.254,1.682,16.203,2.268,18.502,3.181,8.475,3.292,11.711,3.469,13.605,3.336,15.883,palm
